proposal_id,timestamp_utc,strategy_families,source_batch_ids,objective_name,baseline_name,seed,exploration_fraction,exploitation_fraction,max_experiments,source_idea_ids,status,proposal_dir
proposal_20260418_172755,2026-04-18T17:27:55.259609+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_172755
proposal_20260418_173002,2026-04-18T17:30:02.548180+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,single",wf_v1_score,,42,0.3,0.7,10,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_173002
proposal_20260418_174322,2026-04-18T17:43:22.399986+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_174322
proposal_20260418_174933,2026-04-18T17:49:33.509043+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,proposal_20260418_174322_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_174933
proposal_20260418_175430,2026-04-18T17:54:30.155501+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,proposal_20260418_174322_batch,proposal_20260418_174933_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_175430
proposal_20260418_175544,2026-04-18T17:55:44.725606+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,proposal_20260418_174322_batch,proposal_20260418_174933_batch,proposal_20260418_175430_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_175544
proposal_20260418_175722,2026-04-18T17:57:22.146580+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,proposal_20260418_174322_batch,proposal_20260418_174933_batch,proposal_20260418_175430_batch,proposal_20260418_175544_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_175722
proposal_20260418_175832,2026-04-18T17:58:32.209682+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,proposal_20260418_174322_batch,proposal_20260418_174933_batch,proposal_20260418_175430_batch,proposal_20260418_175544_batch,proposal_20260418_175722_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_175832
proposal_20260418_180006,2026-04-18T18:00:06.549565+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,proposal_20260418_174322_batch,proposal_20260418_174933_batch,proposal_20260418_175430_batch,proposal_20260418_175544_batch,proposal_20260418_175722_batch,proposal_20260418_175832_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_180006
proposal_20260418_180141,2026-04-18T18:01:41.107529+00:00,"ml_ranker,momentum,rl_bandit,superstock","proposal_20260403_175150_batch,proposal_20260418_151614_batch,proposal_20260418_160133_batch,proposal_20260418_163218_batch,proposal_20260418_170321_batch,proposal_20260418_173002_batch,proposal_20260418_174322_batch,proposal_20260418_174933_batch,proposal_20260418_175430_batch,proposal_20260418_175544_batch,proposal_20260418_175722_batch,proposal_20260418_175832_batch,proposal_20260418_180006_batch,single",wf_v1_score,,42,0.3,0.7,24,"[""idea_momentum_momentum_balanced_default_20260418T151614.212266+0000"", ""idea_momentum_momentum_crash_robust_20260418T151614.212298+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151614.212314+0000"", ""idea_momentum_momentum_volatility_gate_20260418T151614.212326+0000"", ""idea_momentum_momentum_crash_robust_20260418T151307.331164+0000"", ""idea_momentum_momentum_max_widestop_20260418T151307.331212+0000"", ""idea_momentum_momentum_quality_concentrated_20260418T151307.331196+0000"", ""idea_momentum_momentum_quality_slow_20260418T151307.331225+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150314.616974+0000"", ""idea_momentum_momentum_52w_high_proxy_20260418T150910.366800+0000"", ""idea_momentum_momentum_quality_slow_20260418T150314.616919+0000"", ""idea_momentum_momentum_quality_slow_20260418T150910.366754+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150314.616958+0000"", ""idea_momentum_momentum_regime_conservative_20260418T150910.366785+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150314.616987+0000"", ""idea_momentum_momentum_short_lookback_tight_ma_20260418T150910.366812+0000"", ""idea_momentum_confirmation_reproduce_20260418T151614.137613+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151614.241856+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151614.241843+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151614.241827+0000"", ""idea_superstock_superstock_balanced_default_20260418T150314.645086+0000"", ""idea_superstock_superstock_balanced_default_20260418T150910.394903+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150314.645073+0000"", ""idea_superstock_superstock_high_liquidity_20260418T150910.394890+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150314.645057+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T150910.394876+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150314.645025+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T150910.394851+0000"", ""idea_superstock_superstock_breakout_focused_20260418T151307.358933+0000"", ""idea_superstock_superstock_high_liquidity_20260418T151307.358920+0000"", ""idea_superstock_superstock_momentum_hybrid_20260418T151307.358905+0000"", ""idea_superstock_superstock_volatility_conservative_20260418T151307.358878+0000""]",generated,/home/mrlearn/sp500-autoresearch/experiments/proposals/proposal_20260418_180141
